,datetime,latitude,longitude,temperature
1235714,2021-04-13 01:15:00,38.935,-77.447,12.2
1041168,2021-04-13 01:15:00,38.398,-77.456,13.0
1066582,2021-04-13 01:15:00,38.586,-77.711,13.6
1266306,2021-04-13 01:15:00,38.01,-77.97,11.5
631789,2021-04-13 01:15:00,38.527,-77.859,13.0
887010,2021-04-13 01:15:00,38.267,-77.449,12.7
619953,2021-04-13 01:30:00,38.721,-77.515,12.0
194654,2021-04-13 01:31:00,38.504,-77.305,13.9
87050,2021-04-13 01:35:00,38.398,-77.456,12.6
103245,2021-04-13 01:35:00,38.01,-77.97,11.0
82398,2021-04-13 01:35:00,38.527,-77.859,12.2
888701,2021-04-13 01:35:00,38.267,-77.449,12.6
1043787,2021-04-13 01:35:00,38.586,-77.711,12.8
441143,2021-04-13 01:38:00,38.721,-77.515,12.0
184046,2021-04-13 01:46:00,38.717,-77.183,11.0
474577,2021-04-13 01:52:00,38.935,-77.447,11.1
730604,2021-04-13 01:52:00,38.847,-77.035,11.7
441283,2021-04-13 01:54:00,38.721,-77.515,12.0
484764,2021-04-13 01:55:00,38.267,-77.449,12.3
1034023,2021-04-13 01:55:00,38.398,-77.456,12.5
1038166,2021-04-13 01:55:00,38.586,-77.711,12.8
82682,2021-04-13 01:55:00,38.527,-77.859,12.0
104604,2021-04-13 01:55:00,38.01,-77.97,10.3
184752,2021-04-13 01:56:00,38.717,-77.183,11.2
646927,2021-04-13 01:56:00,38.504,-77.305,13.3
901736,2021-04-13 01:56:00,38.721,-77.515,11.7
342485,2021-04-13 02:00:00,38.87,-77.02,11.4
1049361,2021-04-13 02:02:00,38.721,-77.515,12.0
183719,2021-04-13 02:06:00,38.717,-77.183,11.0
1264524,2021-04-13 02:15:00,38.01,-77.97,9.0
1065622,2021-04-13 02:15:00,38.527,-77.859,11.8
86042,2021-04-13 02:15:00,38.398,-77.456,12.0
1038528,2021-04-13 02:15:00,38.586,-77.711,12.6
706807,2021-04-13 02:15:00,38.267,-77.449,12.1
1120405,2021-04-13 02:16:00,38.504,-77.305,12.8
185330,2021-04-13 02:29:00,38.717,-77.183,11.0
156834,2021-04-13 02:33:00,38.847,-77.035,10.6
88048,2021-04-13 02:35:00,38.398,-77.456,11.9
1042959,2021-04-13 02:35:00,38.586,-77.711,12.2
97607,2021-04-13 02:35:00,38.267,-77.449,12.0
1069058,2021-04-13 02:35:00,38.527,-77.859,11.8
713683,2021-04-13 02:35:00,38.01,-77.97,11.0
1026446,2021-04-13 02:44:00,38.717,-77.183,10.0
951662,2021-04-13 02:47:00,38.504,-77.305,12.8
967705,2021-04-13 02:50:00,38.935,-77.447,10.0
178469,2021-04-13 02:52:00,38.935,-77.447,10.0
848989,2021-04-13 02:52:00,38.847,-77.035,10.6
1028096,2021-04-13 02:54:00,38.717,-77.183,10.0
196971,2021-04-13 02:54:00,38.504,-77.305,13.0
966960,2021-04-13 02:55:00,38.398,-77.456,11.8
793345,2021-04-13 02:55:00,38.527,-77.859,12.1
96914,2021-04-13 02:55:00,38.267,-77.449,11.7
493375,2021-04-13 02:55:00,38.586,-77.711,12.0
106068,2021-04-13 02:55:00,38.01,-77.97,11.5
755411,2021-04-13 02:56:00,38.717,-77.183,10.2
1098893,2021-04-13 02:56:00,38.721,-77.515,11.1
921982,2021-04-13 02:56:00,38.504,-77.305,12.2
1144281,2021-04-13 03:00:00,38.85,-77.033,10.6
996839,2021-04-13 03:00:00,38.87,-77.02,10.5
953155,2021-04-13 03:11:00,38.504,-77.305,12.2
491796,2021-04-13 03:15:00,38.01,-77.97,11.4
971735,2021-04-13 03:15:00,38.586,-77.711,12.0
563635,2021-04-13 03:15:00,38.398,-77.456,11.5
486309,2021-04-13 03:15:00,38.267,-77.449,11.8
584543,2021-04-13 03:15:00,38.527,-77.859,12.1
246310,2021-04-13 03:25:00,38.721,-77.515,11.0
1067461,2021-04-13 03:35:00,38.527,-77.859,12.0
1066367,2021-04-13 03:35:00,38.586,-77.711,11.5
966895,2021-04-13 03:35:00,38.398,-77.456,11.5
98237,2021-04-13 03:35:00,38.267,-77.449,11.6
104030,2021-04-13 03:35:00,38.01,-77.97,11.3
1237518,2021-04-13 03:50:00,38.935,-77.447,10.0
177977,2021-04-13 03:52:00,38.935,-77.447,10.0
159375,2021-04-13 03:52:00,38.847,-77.035,10.6
1036062,2021-04-13 03:55:00,38.398,-77.456,11.0
497991,2021-04-13 03:55:00,38.586,-77.711,11.5
482960,2021-04-13 03:55:00,38.267,-77.449,11.2
105522,2021-04-13 03:55:00,38.01,-77.97,10.9
583283,2021-04-13 03:55:00,38.527,-77.859,12.0
185297,2021-04-13 03:56:00,38.717,-77.183,9.5
1045568,2021-04-13 03:56:00,38.504,-77.305,12.2
438787,2021-04-13 03:56:00,38.721,-77.515,10.6
996288,2021-04-13 04:00:00,38.87,-77.02,10.5
1046041,2021-04-13 04:15:00,38.586,-77.711,11.5
98439,2021-04-13 04:15:00,38.267,-77.449,11.1
999749,2021-04-13 04:15:00,38.847,-77.035,10.6
81376,2021-04-13 04:15:00,38.527,-77.859,12.0
966659,2021-04-13 04:15:00,38.398,-77.456,10.7
194636,2021-04-13 04:18:00,38.504,-77.305,11.7
1067014,2021-04-13 04:35:00,38.586,-77.711,11.0
489372,2021-04-13 04:35:00,38.398,-77.456,10.8
1270508,2021-04-13 04:35:00,38.527,-77.859,11.8
673338,2021-04-13 04:35:00,38.01,-77.97,11.1
95911,2021-04-13 04:35:00,38.267,-77.449,11.0
439540,2021-04-13 04:36:00,38.721,-77.515,11.0
196231,2021-04-13 04:49:00,38.504,-77.305,12.2
849240,2021-04-13 04:52:00,38.847,-77.035,10.6
179623,2021-04-13 04:52:00,38.935,-77.447,10.0
105876,2021-04-13 04:55:00,38.01,-77.97,11.0
490127,2021-04-13 04:55:00,38.398,-77.456,10.8
568374,2021-04-13 04:55:00,38.586,-77.711,11.0
96493,2021-04-13 04:55:00,38.267,-77.449,11.0
793411,2021-04-13 04:55:00,38.527,-77.859,11.7
1190132,2021-04-13 04:56:00,38.721,-77.515,10.6
185501,2021-04-13 04:56:00,38.717,-77.183,9.6
1122445,2021-04-13 04:56:00,38.504,-77.305,12.2
966692,2021-04-13 04:59:00,38.935,-77.447,
246931,2021-04-13 04:59:00,38.721,-77.515,
953476,2021-04-13 04:59:00,38.504,-77.305,
157309,2021-04-13 04:59:00,38.847,-77.035,
84764,2021-04-13 04:59:00,38.527,-77.859,
104955,2021-04-13 04:59:00,38.01,-77.97,
96166,2021-04-13 04:59:00,38.267,-77.449,
89319,2021-04-13 04:59:00,38.398,-77.456,
496318,2021-04-13 04:59:00,38.586,-77.711,
479280,2021-04-13 04:59:00,38.717,-77.183,
691036,2021-04-13 05:00:00,38.87,-77.02,10.6
875130,2021-04-13 05:01:00,38.717,-77.183,10.0
1018763,2021-04-13 05:02:00,38.935,-77.447,9.4
180944,2021-04-13 05:10:00,38.935,-77.447,9.4
88063,2021-04-13 05:15:00,38.398,-77.456,10.5
670913,2021-04-13 05:15:00,38.267,-77.449,11.0
1066512,2021-04-13 05:15:00,38.527,-77.859,11.7
715619,2021-04-13 05:15:00,38.01,-77.97,10.8
91316,2021-04-13 05:15:00,38.586,-77.711,11.0
178770,2021-04-13 05:28:00,38.935,-77.447,10.0
885302,2021-04-13 05:35:00,38.267,-77.449,11.0
491571,2021-04-13 05:35:00,38.01,-77.97,10.7
563286,2021-04-13 05:35:00,38.398,-77.456,10.2
1268766,2021-04-13 05:35:00,38.527,-77.859,11.6
1038553,2021-04-13 05:35:00,38.586,-77.711,10.8
196474,2021-04-13 05:39:00,38.504,-77.305,12.2
728375,2021-04-13 05:52:00,38.847,-77.035,10.6
1238780,2021-04-13 05:52:00,38.935,-77.447,10.0
94339,2021-04-13 05:55:00,38.586,-77.711,11.0
583579,2021-04-13 05:55:00,38.527,-77.859,11.5
893638,2021-04-13 05:55:00,38.01,-77.97,10.4
98052,2021-04-13 05:55:00,38.267,-77.449,10.9
1058114,2021-04-13 05:55:00,38.398,-77.456,10.3
1051313,2021-04-13 05:56:00,38.721,-77.515,10.0
194652,2021-04-13 05:56:00,38.504,-77.305,12.2
186488,2021-04-13 05:56:00,38.717,-77.183,9.8
342606,2021-04-13 06:00:00,38.87,-77.02,10.6
475030,2021-04-13 06:00:00,38.95,-77.45,10.0
158719,2021-04-13 06:00:00,38.85,-77.033,10.6
1144047,2021-04-13 06:06:00,38.847,-77.035,10.6
730984,2021-04-13 06:11:00,38.717,-77.183,10.0
972800,2021-04-13 06:15:00,38.586,-77.711,10.7
1039978,2021-04-13 06:15:00,38.398,-77.456,10.5
584234,2021-04-13 06:15:00,38.527,-77.859,11.4
676342,2021-04-13 06:15:00,38.01,-77.97,10.0
483473,2021-04-13 06:15:00,38.267,-77.449,10.7
702275,2021-04-13 06:27:00,38.847,-77.035,10.6
84045,2021-04-13 06:35:00,38.527,-77.859,11.2
86351,2021-04-13 06:35:00,38.398,-77.456,10.1
92901,2021-04-13 06:35:00,38.586,-77.711,10.7
1265559,2021-04-13 06:35:00,38.01,-77.97,9.9
672380,2021-04-13 06:35:00,38.267,-77.449,10.6
1050829,2021-04-13 06:43:00,38.721,-77.515,10.0
847811,2021-04-13 06:52:00,38.847,-77.035,10.6
1019754,2021-04-13 06:52:00,38.935,-77.447,10.0
83939,2021-04-13 06:55:00,38.527,-77.859,11.2
1045514,2021-04-13 06:55:00,38.586,-77.711,10.7
103427,2021-04-13 06:55:00,38.01,-77.97,9.2
562922,2021-04-13 06:55:00,38.398,-77.456,10.1
97861,2021-04-13 06:55:00,38.267,-77.449,10.5
952599,2021-04-13 06:56:00,38.504,-77.305,11.7
755501,2021-04-13 06:56:00,38.717,-77.183,9.6
1097849,2021-04-13 06:56:00,38.721,-77.515,10.0
802154,2021-04-13 07:00:00,38.87,-77.02,10.6
875344,2021-04-13 07:04:00,38.717,-77.183,10.0
179407,2021-04-13 07:06:00,38.935,-77.447,9.4
177301,2021-04-13 07:13:00,38.935,-77.447,9.4
674963,2021-04-13 07:15:00,38.01,-77.97,8.2
87905,2021-04-13 07:15:00,38.398,-77.456,10.1
972394,2021-04-13 07:15:00,38.586,-77.711,10.7
633127,2021-04-13 07:15:00,38.527,-77.859,11.0
1260624,2021-04-13 07:15:00,38.267,-77.449,10.6
951459,2021-04-13 07:18:00,38.504,-77.305,11.7
1029373,2021-04-13 07:22:00,38.717,-77.183,10.0
730554,2021-04-13 07:32:00,38.717,-77.183,9.0
483147,2021-04-13 07:35:00,38.267,-77.449,10.6
797291,2021-04-13 07:35:00,38.527,-77.859,10.7
100562,2021-04-13 07:35:00,38.01,-77.97,7.6
496203,2021-04-13 07:35:00,38.586,-77.711,10.6
88634,2021-04-13 07:35:00,38.398,-77.456,10.2
1020247,2021-04-13 07:50:00,38.935,-77.447,10.0
475638,2021-04-13 07:52:00,38.935,-77.447,10.0
158871,2021-04-13 07:52:00,38.847,-77.035,10.6
562615,2021-04-13 07:55:00,38.398,-77.456,10.4
91065,2021-04-13 07:55:00,38.586,-77.711,10.5
674791,2021-04-13 07:55:00,38.01,-77.97,7.0
796932,2021-04-13 07:55:00,38.527,-77.859,10.6
100454,2021-04-13 07:55:00,38.267,-77.449,10.6
479219,2021-04-13 07:56:00,38.717,-77.183,9.2
248357,2021-04-13 07:56:00,38.721,-77.515,10.0
196494,2021-04-13 07:56:00,38.504,-77.305,11.7
1196959,2021-04-13 08:00:00,38.87,-77.02,10.3
185638,2021-04-13 08:01:00,38.717,-77.183,9.0
971688,2021-04-13 08:15:00,38.586,-77.711,10.5
899831,2021-04-13 08:15:00,38.721,-77.515,10.0
712771,2021-04-13 08:15:00,38.01,-77.97,6.9
704083,2021-04-13 08:15:00,38.527,-77.859,10.6
483978,2021-04-13 08:15:00,38.267,-77.449,10.5
87585,2021-04-13 08:15:00,38.398,-77.456,10.5
1269551,2021-04-13 08:35:00,38.527,-77.859,10.5
1258379,2021-04-13 08:35:00,38.267,-77.449,10.4
105213,2021-04-13 08:35:00,38.01,-77.97,7.7
968439,2021-04-13 08:35:00,38.398,-77.456,9.8
1047152,2021-04-13 08:35:00,38.586,-77.711,10.5
158553,2021-04-13 08:52:00,38.847,-77.035,10.6
1096710,2021-04-13 08:52:00,38.935,-77.447,10.0
562883,2021-04-13 08:55:00,38.398,-77.456,10.4
100214,2021-04-13 08:55:00,38.267,-77.449,10.1
93806,2021-04-13 08:55:00,38.586,-77.711,10.5
794954,2021-04-13 08:55:00,38.527,-77.859,10.7
675918,2021-04-13 08:55:00,38.01,-77.97,8.3
186674,2021-04-13 08:56:00,38.717,-77.183,9.9
950928,2021-04-13 08:56:00,38.504,-77.305,11.7
1097804,2021-04-13 08:56:00,38.721,-77.515,10.0
1000534,2021-04-13 09:00:00,38.85,-77.033,10.6
341089,2021-04-13 09:00:00,38.87,-77.02,10.4
874572,2021-04-13 09:06:00,38.717,-77.183,10.0
885635,2021-04-13 09:15:00,38.267,-77.449,10.1
81420,2021-04-13 09:15:00,38.527,-77.859,10.6
489009,2021-04-13 09:15:00,38.398,-77.456,10.2
91214,2021-04-13 09:15:00,38.586,-77.711,10.5
183473,2021-04-13 09:26:00,38.717,-77.183,10.0
96275,2021-04-13 09:35:00,38.267,-77.449,10.3
90830,2021-04-13 09:35:00,38.586,-77.711,10.5
1059810,2021-04-13 09:35:00,38.398,-77.456,10.3
583310,2021-04-13 09:35:00,38.527,-77.859,10.7
177614,2021-04-13 09:52:00,38.935,-77.447,10.0
160337,2021-04-13 09:52:00,38.847,-77.035,10.6
1045697,2021-04-13 09:54:00,38.504,-77.305,11.0
1061766,2021-04-13 09:55:00,38.398,-77.456,10.0
634420,2021-04-13 09:55:00,38.527,-77.859,10.7
1261007,2021-04-13 09:55:00,38.267,-77.449,10.4
571857,2021-04-13 09:55:00,38.586,-77.711,10.5
715675,2021-04-13 09:55:00,38.01,-77.97,7.7
1050153,2021-04-13 09:56:00,38.721,-77.515,10.0
755446,2021-04-13 09:56:00,38.717,-77.183,10.0
951588,2021-04-13 09:56:00,38.504,-77.305,11.1
339929,2021-04-13 10:00:00,38.87,-77.02,10.8
885890,2021-04-13 10:15:00,38.267,-77.449,10.4
705470,2021-04-13 10:15:00,38.527,-77.859,10.7
89486,2021-04-13 10:15:00,38.398,-77.456,9.8
568646,2021-04-13 10:15:00,38.586,-77.711,10.3
100955,2021-04-13 10:15:00,38.01,-77.97,7.6
1046679,2021-04-13 10:19:00,38.504,-77.305,11.1
195347,2021-04-13 10:33:00,38.504,-77.305,11.1
1067394,2021-04-13 10:35:00,38.586,-77.711,10.3
1065865,2021-04-13 10:35:00,38.527,-77.859,10.7
1268193,2021-04-13 10:35:00,38.01,-77.97,6.6
100544,2021-04-13 10:35:00,38.267,-77.449,10.0
1039752,2021-04-13 10:35:00,38.398,-77.456,9.5
1021179,2021-04-13 10:52:00,38.935,-77.447,10.0
158236,2021-04-13 10:52:00,38.847,-77.035,10.6
1058038,2021-04-13 10:55:00,38.398,-77.456,9.5
890522,2021-04-13 10:55:00,38.01,-77.97,6.4
1066800,2021-04-13 10:55:00,38.527,-77.859,10.4
887700,2021-04-13 10:55:00,38.267,-77.449,9.9
494132,2021-04-13 10:55:00,38.586,-77.711,10.2
1050549,2021-04-13 10:56:00,38.721,-77.515,10.0
1168865,2021-04-13 10:56:00,38.717,-77.183,9.9
921057,2021-04-13 10:56:00,38.504,-77.305,11.7
995954,2021-04-13 11:00:00,38.87,-77.02,11.0
969976,2021-04-13 11:15:00,38.586,-77.711,10.2
85649,2021-04-13 11:15:00,38.527,-77.859,10.0
97105,2021-04-13 11:15:00,38.267,-77.449,10.2
966877,2021-04-13 11:15:00,38.398,-77.456,10.1
105410,2021-04-13 11:15:00,38.01,-77.97,6.5
186184,2021-04-13 11:16:00,38.717,-77.183,10.0
921136,2021-04-13 11:25:00,38.504,-77.305,11.7
99330,2021-04-13 11:35:00,38.267,-77.449,10.4
847417,2021-04-13 11:35:00,38.847,-77.035,11.1
633500,2021-04-13 11:35:00,38.527,-77.859,10.5
492247,2021-04-13 11:35:00,38.01,-77.97,7.9
964357,2021-04-13 11:35:00,38.398,-77.456,10.4
497994,2021-04-13 11:35:00,38.586,-77.711,10.6
180461,2021-04-13 11:52:00,38.935,-77.447,10.6
702588,2021-04-13 11:52:00,38.847,-77.035,11.1
103921,2021-04-13 11:55:00,38.01,-77.97,9.3
1061005,2021-04-13 11:55:00,38.398,-77.456,10.5
98609,2021-04-13 11:55:00,38.267,-77.449,10.5
82120,2021-04-13 11:55:00,38.527,-77.859,11.0
493378,2021-04-13 11:55:00,38.586,-77.711,11.0
1043780,2021-04-13 11:56:00,38.504,-77.305,12.2
901124,2021-04-13 11:56:00,38.721,-77.515,10.6
183940,2021-04-13 11:56:00,38.717,-77.183,10.7
179540,2021-04-13 12:00:00,38.935,-77.447,10.6
474119,2021-04-13 12:00:00,38.95,-77.45,10.6
800465,2021-04-13 12:00:00,38.87,-77.02,11.5
1002072,2021-04-13 12:00:00,38.85,-77.033,11.1
1141401,2021-04-13 12:00:00,38.847,-77.035,11.1
185910,2021-04-13 12:01:00,38.717,-77.183,11.0
84373,2021-04-13 12:15:00,38.527,-77.859,11.3
86890,2021-04-13 12:15:00,38.398,-77.456,10.8
1264561,2021-04-13 12:15:00,38.01,-77.97,8.9
1262649,2021-04-13 12:15:00,38.267,-77.449,11.0
972460,2021-04-13 12:15:00,38.586,-77.711,11.2
103346,2021-04-13 12:35:00,38.01,-77.97,9.6
1270464,2021-04-13 12:35:00,38.527,-77.859,11.5
970773,2021-04-13 12:35:00,38.586,-77.711,11.3
564066,2021-04-13 12:35:00,38.398,-77.456,11.1
670410,2021-04-13 12:35:00,38.267,-77.449,11.2
875032,2021-04-13 12:41:00,38.717,-77.183,11.0
732075,2021-04-13 12:47:00,38.847,-77.035,12.0
703785,2021-04-13 12:52:00,38.847,-77.035,12.2
177752,2021-04-13 12:52:00,38.935,-77.447,11.7
951224,2021-04-13 12:54:00,38.504,-77.305,12.0
105262,2021-04-13 12:55:00,38.01,-77.97,10.1
968033,2021-04-13 12:55:00,38.398,-77.456,11.5
90804,2021-04-13 12:55:00,38.586,-77.711,11.8
582536,2021-04-13 12:55:00,38.527,-77.859,11.5
1261711,2021-04-13 12:55:00,38.267,-77.449,11.8
922122,2021-04-13 12:56:00,38.504,-77.305,12.2
186148,2021-04-13 12:56:00,38.717,-77.183,11.5
901549,2021-04-13 12:56:00,38.721,-77.515,11.7
688901,2021-04-13 13:00:00,38.87,-77.02,12.2
730950,2021-04-13 13:05:00,38.847,-77.035,12.2
875948,2021-04-13 13:11:00,38.717,-77.183,12.0
99661,2021-04-13 13:15:00,38.267,-77.449,12.0
100675,2021-04-13 13:15:00,38.01,-77.97,10.9
80711,2021-04-13 13:15:00,38.527,-77.859,12.2
973205,2021-04-13 13:15:00,38.586,-77.711,12.5
1060128,2021-04-13 13:15:00,38.398,-77.456,12.3
1026322,2021-04-13 13:16:00,38.717,-77.183,12.0
160285,2021-04-13 13:23:00,38.847,-77.035,12.8
968729,2021-04-13 13:35:00,38.398,-77.456,12.5
1065965,2021-04-13 13:35:00,38.527,-77.859,12.7
495112,2021-04-13 13:35:00,38.586,-77.711,13.6
105092,2021-04-13 13:35:00,38.01,-77.97,12.1
886737,2021-04-13 13:35:00,38.267,-77.449,12.5
159349,2021-04-13 13:50:00,38.847,-77.035,13.0
450158,2021-04-13 13:52:00,38.847,-77.035,13.3
179860,2021-04-13 13:52:00,38.935,-77.447,12.2
571952,2021-04-13 13:55:00,38.586,-77.711,14.7
673185,2021-04-13 13:55:00,38.267,-77.449,13.1
674790,2021-04-13 13:55:00,38.01,-77.97,12.1
492353,2021-04-13 13:55:00,38.398,-77.456,13.0
1272538,2021-04-13 13:55:00,38.527,-77.859,13.5
1170729,2021-04-13 13:56:00,38.717,-77.183,12.2
441294,2021-04-13 13:56:00,38.721,-77.515,12.8
1119496,2021-04-13 13:56:00,38.504,-77.305,13.3
998289,2021-04-13 14:00:00,38.87,-77.02,13.6
891195,2021-04-13 14:15:00,38.01,-77.97,13.7
572503,2021-04-13 14:15:00,38.586,-77.711,15.0
81537,2021-04-13 14:15:00,38.527,-77.859,14.9
100256,2021-04-13 14:15:00,38.267,-77.449,13.0
89951,2021-04-13 14:15:00,38.398,-77.456,13.4
196141,2021-04-13 14:18:00,38.504,-77.305,14.4
92745,2021-04-13 14:35:00,38.586,-77.711,15.8
100295,2021-04-13 14:35:00,38.267,-77.449,13.9
1039791,2021-04-13 14:35:00,38.398,-77.456,13.7
1263874,2021-04-13 14:35:00,38.01,-77.97,14.7
583221,2021-04-13 14:35:00,38.527,-77.859,15.7
900989,2021-04-13 14:38:00,38.721,-77.515,13.0
180991,2021-04-13 14:52:00,38.935,-77.447,12.8
704537,2021-04-13 14:52:00,38.847,-77.035,14.4
1067764,2021-04-13 14:55:00,38.527,-77.859,16.9
96030,2021-04-13 14:55:00,38.267,-77.449,14.1
490387,2021-04-13 14:55:00,38.398,-77.456,14.9
1065663,2021-04-13 14:55:00,38.586,-77.711,15.8
488899,2021-04-13 14:55:00,38.01,-77.97,15.3
1170714,2021-04-13 14:56:00,38.717,-77.183,13.7
1045649,2021-04-13 14:56:00,38.504,-77.305,15.0
1191471,2021-04-13 14:56:00,38.721,-77.515,13.9
160845,2021-04-13 15:00:00,38.85,-77.033,14.4
339988,2021-04-13 15:00:00,38.87,-77.02,13.4
564763,2021-04-13 15:15:00,38.398,-77.456,14.9
1068015,2021-04-13 15:15:00,38.527,-77.859,17.4
495228,2021-04-13 15:15:00,38.586,-77.711,17.3
677795,2021-04-13 15:15:00,38.01,-77.97,16.1
98469,2021-04-13 15:15:00,38.267,-77.449,14.8
1021734,2021-04-13 15:22:00,38.935,-77.447,13.9
755118,2021-04-13 15:31:00,38.717,-77.183,14.0
492319,2021-04-13 15:35:00,38.398,-77.456,16.1
676270,2021-04-13 15:35:00,38.01,-77.97,16.6
1262429,2021-04-13 15:35:00,38.267,-77.449,15.4
1065222,2021-04-13 15:35:00,38.527,-77.859,18.6
970325,2021-04-13 15:35:00,38.586,-77.711,17.3
157669,2021-04-13 15:52:00,38.847,-77.035,15.0
178589,2021-04-13 15:52:00,38.935,-77.447,15.6
82442,2021-04-13 15:55:00,38.527,-77.859,17.7
972426,2021-04-13 15:55:00,38.586,-77.711,18.1
670838,2021-04-13 15:55:00,38.267,-77.449,15.8
1036336,2021-04-13 15:55:00,38.398,-77.456,16.3
1045692,2021-04-13 15:56:00,38.504,-77.305,15.6
620765,2021-04-13 15:56:00,38.721,-77.515,15.6
185628,2021-04-13 15:56:00,38.717,-77.183,15.1
1266698,2021-04-13 16:00:00,38.87,-77.02,14.6
646485,2021-04-13 16:14:00,38.504,-77.305,16.1
98434,2021-04-13 16:15:00,38.267,-77.449,16.5
93852,2021-04-13 16:15:00,38.586,-77.711,18.6
89177,2021-04-13 16:15:00,38.398,-77.456,17.0
1271404,2021-04-13 16:15:00,38.527,-77.859,18.2
891309,2021-04-13 16:15:00,38.01,-77.97,17.7
83162,2021-04-13 16:35:00,38.527,-77.859,19.5
100349,2021-04-13 16:35:00,38.267,-77.449,16.6
103427,2021-04-13 16:35:00,38.01,-77.97,17.7
562674,2021-04-13 16:35:00,38.398,-77.456,17.6
1042954,2021-04-13 16:35:00,38.586,-77.711,17.8
180015,2021-04-13 16:52:00,38.935,-77.447,16.1
1144030,2021-04-13 16:52:00,38.847,-77.035,16.1
83049,2021-04-13 16:55:00,38.527,-77.859,19.9
966647,2021-04-13 16:55:00,38.398,-77.456,17.6
668826,2021-04-13 16:55:00,38.267,-77.449,16.8
894438,2021-04-13 16:55:00,38.01,-77.97,18.3
91430,2021-04-13 16:55:00,38.586,-77.711,19.1
196065,2021-04-13 16:56:00,38.504,-77.305,16.1
901037,2021-04-13 16:56:00,38.721,-77.515,17.2
1027006,2021-04-13 16:56:00,38.717,-77.183,16.1
476206,2021-04-13 16:59:00,38.935,-77.447,15.6
690825,2021-04-13 17:00:00,38.87,-77.02,15.8
157688,2021-04-13 17:07:00,38.847,-77.035,16.1
1043869,2021-04-13 17:09:00,38.504,-77.305,16.7
102909,2021-04-13 17:15:00,38.01,-77.97,18.2
1041979,2021-04-13 17:15:00,38.398,-77.456,17.8
97550,2021-04-13 17:15:00,38.267,-77.449,18.0
84527,2021-04-13 17:15:00,38.527,-77.859,20.0
1063720,2021-04-13 17:15:00,38.586,-77.711,18.8
730431,2021-04-13 17:16:00,38.717,-77.183,16.0
756630,2021-04-13 17:21:00,38.717,-77.183,17.0
485637,2021-04-13 17:35:00,38.267,-77.449,17.9
1042374,2021-04-13 17:35:00,38.586,-77.711,19.9
635159,2021-04-13 17:35:00,38.527,-77.859,19.5
891144,2021-04-13 17:35:00,38.01,-77.97,18.2
1061649,2021-04-13 17:35:00,38.398,-77.456,17.3
1028980,2021-04-13 17:36:00,38.717,-77.183,17.0
900501,2021-04-13 17:37:00,38.721,-77.515,17.0
731390,2021-04-13 17:52:00,38.847,-77.035,16.7
476715,2021-04-13 17:52:00,38.935,-77.447,16.7
1034424,2021-04-13 17:55:00,38.398,-77.456,18.1
893828,2021-04-13 17:55:00,38.01,-77.97,18.4
92956,2021-04-13 17:55:00,38.586,-77.711,19.5
82007,2021-04-13 17:55:00,38.527,-77.859,20.6
486541,2021-04-13 17:55:00,38.267,-77.449,18.6
902111,2021-04-13 17:56:00,38.721,-77.515,17.8
951734,2021-04-13 17:56:00,38.504,-77.305,17.2
185157,2021-04-13 17:56:00,38.717,-77.183,16.5
997270,2021-04-13 18:00:00,38.87,-77.02,16.5
474327,2021-04-13 18:00:00,38.95,-77.45,16.7
730455,2021-04-13 18:00:00,38.85,-77.033,16.7
705983,2021-04-13 18:15:00,38.267,-77.449,18.8
564486,2021-04-13 18:15:00,38.398,-77.456,18.4
712334,2021-04-13 18:15:00,38.01,-77.97,19.4
1043376,2021-04-13 18:15:00,38.586,-77.711,20.0
633908,2021-04-13 18:15:00,38.527,-77.859,20.9
673532,2021-04-13 18:35:00,38.01,-77.97,19.7
90324,2021-04-13 18:35:00,38.398,-77.456,18.8
969434,2021-04-13 18:35:00,38.586,-77.711,19.3
797266,2021-04-13 18:35:00,38.527,-77.859,21.0
669416,2021-04-13 18:35:00,38.267,-77.449,17.9
178339,2021-04-13 18:52:00,38.935,-77.447,18.9
157240,2021-04-13 18:52:00,38.847,-77.035,17.8
492628,2021-04-13 18:55:00,38.01,-77.97,19.0
1258043,2021-04-13 18:55:00,38.267,-77.449,18.6
1037837,2021-04-13 18:55:00,38.398,-77.456,18.5
970041,2021-04-13 18:55:00,38.586,-77.711,20.3
582242,2021-04-13 18:55:00,38.527,-77.859,21.1
194847,2021-04-13 18:56:00,38.504,-77.305,17.8
1099704,2021-04-13 18:56:00,38.721,-77.515,19.4
184708,2021-04-13 18:56:00,38.717,-77.183,18.6
689012,2021-04-13 19:00:00,38.87,-77.02,17.5
95321,2021-04-13 19:15:00,38.586,-77.711,20.5
99424,2021-04-13 19:15:00,38.267,-77.449,18.6
81615,2021-04-13 19:15:00,38.527,-77.859,21.8
100813,2021-04-13 19:15:00,38.01,-77.97,19.9
1040184,2021-04-13 19:15:00,38.398,-77.456,19.2
705966,2021-04-13 19:35:00,38.267,-77.449,18.6
94525,2021-04-13 19:35:00,38.586,-77.711,20.2
488407,2021-04-13 19:35:00,38.398,-77.456,19.0
83870,2021-04-13 19:35:00,38.527,-77.859,20.8
102707,2021-04-13 19:35:00,38.01,-77.97,20.1
476627,2021-04-13 19:52:00,38.935,-77.447,19.4
450895,2021-04-13 19:52:00,38.847,-77.035,18.9
85754,2021-04-13 19:55:00,38.398,-77.456,19.1
794504,2021-04-13 19:55:00,38.527,-77.859,21.0
